"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Depth","Comment","Year","Dive","Transect.Number","Dive.Type","X","X.1","X.2","X.3","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time.HH.MM.SS"
"886","SL_2022_CSEO_Dive_21_14-01-05.000.avi",38484,"14:39:03",NA,NA,NA,31.19,0.096,3740.881,29.365,NA,NA,-1777.363,-467.054,-3258.379,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,60,"","",NA,"",NA
"887","SL_2022_CSEO_Dive_21_14-01-05.000.avi",40298,"14:40:03",NA,NA,NA,30.943,0.962,4129.137,0.695,NA,NA,-8.229,32.912,-4128.997,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,61,"","",NA,"",NA
"888","SL_2022_CSEO_Dive_21_14-01-05.000.avi",40762,"14:40:19",NA,NA,NA,26.303,0.332,3564.36,31.52,NA,NA,1841.194,274.959,-3039.583,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,62,"AD","Fish resting on bottom",NA,"NO LENGTH - partial view only",NA
"889","SL_2022_CSEO_Dive_21_14-01-05.000.avi",45387,"14:42:53",NA,NA,NA,56.36,0.603,5173.896,12.341,NA,NA,-341.386,1031.526,-5058.519,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,63,"","",NA,"",NA
"890","SL_2022_CSEO_Dive_21_14-01-05.000.avi",46493,"14:43:30",NA,NA,NA,23.727,2.435,3173.517,24.472,NA,NA,-1200.696,-546.882,-2886.254,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,64,"","",NA,"",NA
"891","SL_2022_CSEO_Dive_21_14-01-05.000.avi",47427,"14:44:01",NA,NA,NA,30.408,0.328,3691.639,15.312,NA,NA,844.581,472.616,-3562.516,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,65,"","",NA,"",NA
"892","SL_2022_CSEO_Dive_21_14-01-05.000.avi",48194,"14:44:26",NA,NA,NA,21.604,0.576,3190.343,10.955,NA,NA,518.631,301.488,-3133.435,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,66,"","",NA,"",NA
"893","SL_2022_CSEO_Dive_21_14-01-05.000.avi",48790,"14:44:46",NA,NA,NA,35.363,0.452,3939.087,17.548,NA,NA,1025.654,583.795,-3758.141,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,67,"","",NA,"",NA
"894","SL_2022_CSEO_Dive_21_14-01-05.000.avi",50388,"14:45:40",NA,NA,NA,6.542,0.211,1695.285,18.474,NA,NA,171.818,-515.413,-1605.87,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,68,"","",NA,"",NA
"895","SL_2022_CSEO_Dive_21_14-01-05.000.avi",53323,"14:47:17",NA,NA,NA,70.97,0.667,5540.283,23.61,NA,NA,-867.67,2021.89,-5084.668,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,69,"","",NA,"",NA
"896","SL_2022_CSEO_Dive_21_14-01-05.000.avi",53323,"14:47:17",NA,NA,NA,111.905,0.183,6887.716,28.063,NA,NA,-1648.757,2765.076,-6089.055,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,70,"","",NA,"",NA
"897","SL_2022_CSEO_Dive_21_14-01-05.000.avi",53725,"14:47:31",NA,NA,NA,61.003,0.189,5294.797,15.588,NA,NA,-442.772,1331.766,-5105.411,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,71,"","",NA,"",NA
"898","SL_2022_CSEO_Dive_21_14-01-05.000.avi",53995,"14:47:40",NA,NA,NA,11.723,0.28,2366.51,9.359,NA,NA,152.381,-362.741,-2333.574,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,72,"","",NA,"",NA
"899","SL_2022_CSEO_Dive_21_14-01-05.000.avi",57646,"14:49:42",NA,NA,NA,18.082,2.112,2848.253,15.004,NA,NA,-689.471,-272.393,-2750.087,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,73,"","",NA,"",NA
"900","SL_2022_CSEO_Dive_21_14-01-05.000.avi",59503,"14:50:43",NA,NA,NA,27.248,0.126,3541.633,26.465,NA,NA,-1575.878,75.773,-3170.809,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,74,"","",NA,"",NA
"901","SL_2022_CSEO_Dive_21_14-01-05.000.avi",59809,"14:50:54",NA,NA,NA,48.484,0.245,5060.015,3.565,NA,NA,248.985,-212.628,-5049.41,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,75,"","",NA,"",NA
"902","SL_2022_CSEO_Dive_21_14-01-05.000.avi",60648,"14:51:22",NA,NA,518.91,302.785,2.243,8050.443,11.26,41.626,5.55,73.808,1570.265,-7895.471,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,76,"AD","Fish milling/hovering",NA,"",NA
"903","SL_2022_CSEO_Dive_21_14-01-05.000.avi",62033,"14:52:08",NA,NA,NA,20.001,0.273,3089.727,12.198,NA,NA,-652.381,11.77,-3020.045,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,77,"","",NA,"",NA
"904","SL_2022_CSEO_Dive_21_14-01-05.000.avi",63645,"14:53:01",NA,NA,NA,14.859,0.579,2596.05,16.034,NA,NA,703.29,-149.789,-2494.479,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,78,"","",NA,"",NA
"905","SL_2022_CSEO_Dive_21_14-01-05.000.avi",68130,"14:55:31",NA,NA,453.394,168.121,1.141,7931.776,20.132,19.493,17.685,-1993.181,1865.511,-7447.158,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,79,"AD","Fish milling/hovering",NA,"",NA
"906","SL_2022_CSEO_Dive_21_14-01-05.000.avi",71763,"14:57:32",NA,NA,NA,19.236,0.557,3008.353,28.56,NA,NA,1433.935,100.406,-2642.714,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,80,"","",NA,"",NA
"907","SL_2022_CSEO_Dive_21_14-01-05.000.avi",73546,"14:58:32",NA,NA,NA,48.465,0.282,4802.042,35.882,NA,NA,2305.67,1598.587,-3897.18,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,81,"","",NA,"",NA
"908","SL_2022_CSEO_Dive_21_14-01-05.000.avi",73721,"14:58:37",NA,NA,NA,89.992,1.446,6161.043,22.429,NA,NA,-1499.459,1787.474,-5702.194,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,82,"AD","Fish milling/hovering",NA,"NO LENGTH - facing away ",NA
"909","SL_2022_CSEO_Dive_21_14-01-05.000.avi",74928,"14:59:18",NA,NA,NA,8.214,0.829,1868.377,28.06,NA,NA,-401.209,-788.543,-1645.62,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,83,"","",NA,"",NA
"910","SL_2022_CSEO_Dive_21_14-01-05.000.avi",75239,"14:59:28",NA,NA,NA,37.202,0.374,4093.033,32.962,NA,NA,1887.365,1168.261,-3438.886,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,84,"","",NA,"",NA
"911","SL_2022_CSEO_Dive_21_14-01-05.000.avi",76937,"15:00:25",NA,NA,NA,49.496,0.242,4756.409,14.974,NA,NA,-482.188,1112.052,-4599.377,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,85,"","",NA,"",NA
"912","SL_2022_CSEO_Dive_21_14-01-05.000.avi",79197,"15:01:40",NA,NA,395.205,70.62,2.602,6211.812,19.855,15.663,11.031,295.328,2089.041,-5842.543,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,86,"AD","Fish milling/hovering",NA,"",NA
"913","SL_2022_CSEO_Dive_21_14-01-05.000.avi",79962,"15:02:05",NA,NA,NA,54.701,1.027,4896.532,17.303,NA,NA,1198.398,808.828,-4678.212,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,87,"","",NA,"",NA
"914","SL_2022_CSEO_Dive_21_14-01-05.000.avi",87042,"15:06:01",NA,NA,NA,33.402,1.369,3864.556,15.67,NA,NA,566.613,861.723,-3724.403,1,"KelliiWood",100,"N/A",2022,21,22,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,88,"SU","Fish resting on bottom",NA,"NO LENGTH - partial view only",NA
"915","SL_2022_CSEO_Dive_22_15-14-56.000.avi",820,"16:01:39",NA,NA,NA,7.101,0.187,1775.953,21.505,NA,NA,114.819,-647.448,-1649.738,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,"","",NA,"",NA
"916","SL_2022_CSEO_Dive_22_15-14-56.000.avi",1263,"16:01:54",NA,NA,NA,6.561,2.702,1730.213,35.077,NA,NA,-764.93,-640.915,-1413.417,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,"","",NA,"",NA
"917","SL_2022_CSEO_Dive_22_15-14-56.000.avi",1562,"16:02:04",NA,NA,NA,7.73,0.494,1823.042,18.602,NA,NA,517.99,-271.222,-1726.733,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,3,"","",NA,"",NA
"918","SL_2022_CSEO_Dive_22_15-14-56.000.avi",2613,"16:02:39",NA,NA,NA,22.815,0.494,3211.602,19.089,NA,NA,-1039.316,139.454,-3035.583,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,4,"","",NA,"",NA
"919","SL_2022_CSEO_Dive_22_15-14-56.000.avi",4855,"16:03:54",NA,NA,NA,7.887,3.568,1861.918,33.607,NA,NA,-697.995,-764.408,-1547.651,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,"","",NA,"",NA
"920","SL_2022_CSEO_Dive_22_15-14-56.000.avi",5968,"16:04:31",NA,NA,NA,15.413,0.001,2641.02,25.253,NA,NA,-1125.144,-68.532,-2388.376,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,"","",NA,"",NA
"921","SL_2022_CSEO_Dive_22_15-14-56.000.avi",6670,"16:04:54",NA,NA,NA,27.78,0.207,3693.814,32.239,NA,NA,1949.196,276.256,-3125.473,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,7,"","",NA,"",NA
"922","SL_2022_CSEO_Dive_22_15-14-56.000.avi",7051,"16:05:07",NA,NA,NA,50.171,1.231,4717.647,28.931,NA,NA,-2177.699,666.079,-4131.605,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","",NA,"",NA
"923","SL_2022_CSEO_Dive_22_15-14-56.000.avi",8362,"16:05:51",NA,NA,NA,12.575,1.758,2582.326,2.102,NA,NA,-30.957,79.19,-2580.926,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,"","",NA,"",NA
"924","SL_2022_CSEO_Dive_22_15-14-56.000.avi",10844,"16:07:13",NA,NA,NA,24.733,0.895,3459.356,32.47,NA,NA,-1833.027,286.967,-2919.727,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,"","",NA,"",NA
"925","SL_2022_CSEO_Dive_22_15-14-56.000.avi",11840,"16:07:47",NA,NA,NA,33.617,1.089,4164.169,5.804,NA,NA,149.641,377.017,-4144.366,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,"","",NA,"",NA
"926","SL_2022_CSEO_Dive_22_15-14-56.000.avi",16619,"16:10:26",NA,NA,NA,23.723,0.103,3328.866,11.23,NA,NA,580.299,-302.083,-3263.947,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,12,"","",NA,"",NA
"927","SL_2022_CSEO_Dive_22_15-14-56.000.avi",16619,"16:10:26",NA,NA,NA,40.396,0.829,4306.296,12.691,NA,NA,-735.12,578.73,-4203.433,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,"","",NA,"",NA
"928","SL_2022_CSEO_Dive_22_15-14-56.000.avi",17577,"16:10:58",NA,NA,NA,18.545,0.57,2956.233,9.888,NA,NA,381.027,-347.13,-2910.951,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,"","",NA,"",NA
"929","SL_2022_CSEO_Dive_22_15-14-56.000.avi",17856,"16:11:07",NA,NA,NA,26.539,1.632,3769.976,3.276,NA,NA,28.184,198.508,-3764.641,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,"","",NA,"",NA
"930","SL_2022_CSEO_Dive_22_15-14-56.000.avi",18318,"16:11:23",NA,NA,NA,23.949,0.185,3320.232,14.151,NA,NA,787.747,-208.837,-3218.662,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,"","",NA,"",NA
"931","SL_2022_CSEO_Dive_22_15-14-56.000.avi",18478,"16:11:28",NA,NA,NA,104.505,1.293,6819.977,32.559,NA,NA,3040.703,2032.531,-5756.304,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,17,"","",NA,"",NA
"932","SL_2022_CSEO_Dive_22_15-14-56.000.avi",19133,"16:11:50",NA,NA,NA,73.926,0.419,5551.82,26.025,NA,NA,-1763.255,1660.72,-4995.562,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,18,"","",NA,"",NA
"933","SL_2022_CSEO_Dive_22_15-14-56.000.avi",19133,"16:11:50",NA,NA,NA,71.918,0.425,5523.941,30.007,NA,NA,-2165.557,1696.059,-4790.373,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,19,"","",NA,"",NA
"934","SL_2022_CSEO_Dive_22_15-14-56.000.avi",19133,"16:11:50",NA,NA,NA,48.994,0.966,4558.642,29.196,NA,NA,1679.351,1441.617,-3985.315,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,20,"","",NA,"",NA
"935","SL_2022_CSEO_Dive_22_15-14-56.000.avi",19678,"16:12:08",NA,NA,NA,25.24,0.256,3448.066,12.906,NA,NA,749.025,165.562,-3361.653,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,21,"","",NA,"",NA
"936","SL_2022_CSEO_Dive_22_15-14-56.000.avi",19793,"16:12:12",NA,NA,NA,41.894,0.606,4196.505,29.1,NA,NA,-1525.16,1341.454,-3672.198,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,22,"","",NA,"",NA
"937","SL_2022_CSEO_Dive_22_15-14-56.000.avi",19825,"16:12:13",NA,NA,NA,10.752,0.216,2118.815,25.444,NA,NA,615.152,-678.643,-1910.604,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,"","",NA,"",NA
"938","SL_2022_CSEO_Dive_22_15-14-56.000.avi",22121,"16:13:29",NA,NA,NA,6.6,0.324,1717.668,12.971,NA,NA,264.095,-287.576,-1672.703,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,24,"","",NA,"",NA
"939","SL_2022_CSEO_Dive_22_15-14-56.000.avi",22817,"16:13:53",NA,NA,NA,15.762,0.754,2776.744,7.208,NA,NA,-260.614,-242.279,-2753.85,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","",NA,"",NA
"940","SL_2022_CSEO_Dive_22_15-14-56.000.avi",23208,"16:14:06",NA,NA,NA,6.689,0.052,1687.078,19.307,NA,NA,-307.971,-471.441,-1590.323,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,26,"","",NA,"",NA
"941","SL_2022_CSEO_Dive_22_15-14-56.000.avi",24017,"16:14:33",NA,NA,NA,15.068,0.235,2700.901,9.676,NA,NA,438.183,108,-2662.931,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","",NA,"",NA
"942","SL_2022_CSEO_Dive_22_15-14-56.000.avi",24267,"16:14:41",NA,NA,NA,19.39,0.274,2916.431,25.767,NA,NA,1220.803,-352.453,-2625.068,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,"","",NA,"",NA
"943","SL_2022_CSEO_Dive_22_15-14-56.000.avi",25726,"16:15:30",NA,NA,NA,26.478,2.17,3458.198,22.848,NA,NA,-1340.049,-97.969,-3186.504,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,29,"","",NA,"",NA
"944","SL_2022_CSEO_Dive_22_15-14-56.000.avi",25873,"16:15:34",NA,NA,NA,16.044,0.595,2821.123,6.401,NA,NA,229.966,-225.814,-2802.652,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,30,"","",NA,"",NA
"945","SL_2022_CSEO_Dive_22_15-14-56.000.avi",26984,"16:16:11",NA,NA,NA,55.017,1.014,4911.351,22.575,NA,NA,1796.818,553.107,-4537.277,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","tiger",148,148,31,"","",NA,"",NA
"946","SL_2022_CSEO_Dive_22_15-14-56.000.avi",27672,"16:16:34",NA,NA,NA,82.414,0.416,6093.33,22.979,NA,NA,-467.868,2309.895,-5619.088,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,32,"","",NA,"",NA
"947","SL_2022_CSEO_Dive_22_15-14-56.000.avi",28182,"16:16:51",NA,NA,NA,34.037,0.232,4283.949,3.049,NA,NA,58.002,203.248,-4278.732,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,33,"","",NA,"",NA
"948","SL_2022_CSEO_Dive_22_15-14-56.000.avi",30997,"16:18:25",NA,NA,NA,29.592,1.984,3669.322,23.042,NA,NA,-1435.758,-48.159,-3376.419,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,34,"","",NA,"",NA
"949","SL_2022_CSEO_Dive_22_15-14-56.000.avi",31712,"16:18:49",NA,NA,NA,33.243,0.022,3987.858,11.42,NA,NA,-248.764,733.71,-3911.879,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,35,"","",NA,"",NA
"950","SL_2022_CSEO_Dive_22_15-14-56.000.avi",34858,"16:20:34",NA,NA,NA,12.731,0.525,2523.88,5.834,NA,NA,116.82,-238.476,-2509.871,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,36,"","",NA,"",NA
"951","SL_2022_CSEO_Dive_22_15-14-56.000.avi",35367,"16:20:51",NA,NA,NA,13.242,0.059,2445.758,32.105,NA,NA,-1201.24,-504.928,-2069.735,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,37,"","",NA,"",NA
"952","SL_2022_CSEO_Dive_22_15-14-56.000.avi",36986,"16:21:45",NA,NA,NA,54.629,1.951,4897.038,16.79,NA,NA,-1161.105,789.202,-4691.479,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,38,"","",NA,"",NA
"953","SL_2022_CSEO_Dive_22_15-14-56.000.avi",38003,"16:22:19",NA,NA,NA,23.693,0.246,3347.009,11.251,NA,NA,-631.031,-181.168,-3281.988,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,39,"","",NA,"",NA
"954","SL_2022_CSEO_Dive_22_15-14-56.000.avi",38559,"16:22:37",NA,NA,NA,37.316,0.875,4092.02,25.62,NA,NA,-1745.467,275.072,-3690.841,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,40,"","",NA,"",NA
"955","SL_2022_CSEO_Dive_22_15-14-56.000.avi",38559,"16:22:37",NA,NA,NA,48.112,0.054,4601.935,16.585,NA,NA,886.611,951.513,-4414.334,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,41,"","",NA,"",NA
"956","SL_2022_CSEO_Dive_22_15-14-56.000.avi",39882,"16:23:21",NA,NA,NA,35.352,1.166,4102.153,11.33,NA,NA,-763.822,240.907,-4023.207,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,42,"","",NA,"",NA
"957","SL_2022_CSEO_Dive_22_15-14-56.000.avi",40249,"16:23:34",NA,NA,NA,39.046,0.182,4196.182,17.009,NA,NA,-1181.05,318.386,-4013.937,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,43,"","",NA,"",NA
"958","SL_2022_CSEO_Dive_22_15-14-56.000.avi",41109,"16:24:02",NA,NA,NA,77.875,2.424,5775.183,27.781,NA,NA,2340.065,1309.929,-5114.775,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,44,"","",NA,"",NA
"959","SL_2022_CSEO_Dive_22_15-14-56.000.avi",42543,"16:24:50",NA,NA,NA,19.411,0.207,2877.659,18.826,NA,NA,-739.231,-572.912,-2721.439,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,45,"","",NA,"",NA
"960","SL_2022_CSEO_Dive_22_15-14-56.000.avi",43147,"16:25:10",NA,NA,NA,56.511,0.351,4966.1,29.153,NA,NA,2176.585,1038.552,-4341.203,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,46,"","",NA,"",NA
"961","SL_2022_CSEO_Dive_22_15-14-56.000.avi",43377,"16:25:18",NA,NA,NA,37.909,0.534,4216.544,27.675,NA,NA,1956.362,-103.628,-3733.786,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,47,"","",NA,"",NA
"962","SL_2022_CSEO_Dive_22_15-14-56.000.avi",43641,"16:25:27",NA,NA,NA,46.067,0.209,4476.703,28.425,NA,NA,1932.855,881.452,-3940.557,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,48,"JV","Fish milling/hovering",NA,"NO LENGTH - too far away",NA
"963","SL_2022_CSEO_Dive_22_15-14-56.000.avi",45063,"16:26:14",NA,NA,NA,21.715,0.12,3174.725,15.068,NA,NA,821.088,-95.688,-3065.214,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,49,"","",NA,"",NA
"964","SL_2022_CSEO_Dive_22_15-14-56.000.avi",45063,"16:26:14",NA,NA,NA,81.88,0.59,5943.693,19.583,NA,NA,1676.645,1053.442,-5604.159,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,50,"","",NA,"",NA
"965","SL_2022_CSEO_Dive_22_15-14-56.000.avi",45608,"16:26:32",NA,NA,NA,14.635,0.255,2601.844,12.021,NA,NA,-507.63,-199.831,-2544.007,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,51,"","",NA,"",NA
"966","SL_2022_CSEO_Dive_22_15-14-56.000.avi",45975,"16:26:44",NA,NA,NA,49.268,2.173,4642.459,18.25,NA,NA,-1304.477,624.256,-4411.47,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,52,"","",NA,"",NA
"967","SL_2022_CSEO_Dive_22_15-14-56.000.avi",45975,"16:26:44",NA,NA,NA,57.936,2.648,5179.676,18.02,NA,NA,254.748,1562.231,-4931.895,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,53,"","",NA,"",NA
"968","SL_2022_CSEO_Dive_22_15-14-56.000.avi",47608,"16:27:39",NA,NA,NA,20.354,0.136,3017.003,21.007,NA,NA,1061.287,197.145,-2817.288,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,54,"","",NA,"NO LENGTH - facing ROV",NA
"969","SL_2022_CSEO_Dive_22_15-14-56.000.avi",50757,"16:29:24",NA,NA,NA,57.729,2.898,4938.541,27.728,NA,NA,-1945.28,1205.432,-4376.301,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,55,"","",NA,"",NA
"970","SL_2022_CSEO_Dive_22_15-14-56.000.avi",52669,"16:30:28",NA,NA,NA,39.129,1.212,4373.689,31.949,NA,NA,-2303.011,214.701,-3712.034,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,56,"","",NA,"",NA
"971","SL_2022_CSEO_Dive_22_15-14-56.000.avi",52922,"16:30:36",NA,NA,NA,74.231,1.109,5602.069,30.178,NA,NA,-2018.145,1944.681,-4850.616,1,"KelliiWood",80,"N/A",2022,22,23,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,57,"","",NA,"",NA
