"","Date","Time","Temperature","Pressure","Sea pressure","Depth","dive_number","Dive_Status","Transect.Number","Length..mm.","Precision..mm.","Dive.Type","Genus","Species","Code","Stage","Activity","Comment.1"
"819","6/6/2022",11H 34M 24S,6.4580715,125.3318011,115.1993011,114.2598921,"24","DIVE",25,615.142,123.698,"Line","yelloweye",145,145,"AD","Fish moving slowly out of frame",NA
"820","6/6/2022",12H 34M 8S,6.3406919,120.7668949,110.6343949,109.732211,"25","DIVE",26,937.869,271.454,"Line","yelloweye",145,145,"AD","Fish moving quickly into frame",NA
"821","6/6/2022",12H 34M 17S,6.3429426,120.7547036,110.6222036,109.7201192,"25","DIVE",26,NA,11.896,"Line","rosethorn",150,150,"AD","Passing",NA
"822","6/6/2022",12H 34M 37S,6.3421989,120.0455325,109.9130325,109.0167312,"25","DIVE",26,NA,18.664,"Line","dusky",172,172,"AD","Passing",NA
"823","6/6/2022",12H 34M 40S,6.3426267,120.1050871,109.9725871,109.0758,"25","DIVE",26,NA,59.306,"Line","rosethorn",150,150,"AD","Passing",NA
"824","6/6/2022",12H 34M 56S,6.3422523,120.1437613,110.0112613,109.1141589,"25","DIVE",26,NA,83.111,"Line","yelloweye",145,145,"AD","Passing","no measurement"
"825","6/6/2022",12H 35M 45S,6.349301,119.4868677,109.3543677,108.462622,"25","DIVE",26,NA,69.519,"Line","quillback",147,147,"AD","Passing",NA
"826","6/6/2022",12H 37M 22S,6.363996,118.2724339,108.1399339,107.2580915,"25","DIVE",26,948.046,159.783,"Line","lingcod",130,130,"AD","Passing",NA
"827","6/6/2022",12H 37M 22S,6.363996,118.2724339,108.1399339,107.2580915,"25","DIVE",26,NA,108.811,"Line","quillback",147,147,"AD","Passing",NA
"828","6/6/2022",12H 37M 55S,6.3567288,118.6478141,108.5153141,107.6304106,"25","DIVE",26,NA,39.504,"Line","kelp greenling",194,194,"AD","Passing",NA
"829","6/6/2022",12H 38M 2S,6.3668981,118.2599564,108.1274564,107.2457158,"25","DIVE",26,NA,39.001,"Line","dusky",172,172,"AD","Passing",NA
"830","6/6/2022",12H 38M 26S,6.3703494,118.3165657,108.1840657,107.3018634,"25","DIVE",26,NA,29.591,"Line","rosethorn",150,150,"AD","Passing",NA
"831","6/6/2022",12H 39M 18S,6.3570545,119.000642,108.868142,107.9803613,"25","DIVE",26,NA,7.34,"Line","rosethorn",150,150,"AD","Passing",NA
"832","6/6/2022",12H 40M 1S,6.3549496,118.9885915,108.8560915,107.9684091,"25","DIVE",26,NA,32.071,"Line","rosethorn",150,150,"AD","Passing",NA
"833","6/6/2022",12H 40M 33S,6.3465058,118.9489419,108.8164419,107.9290828,"25","DIVE",26,NA,38.363,"Line","quillback",147,147,"AD","Passing",NA
"834","6/6/2022",12H 41M 25S,6.34776,119.0334407,108.9009407,108.0128925,"25","DIVE",26,NA,45.208,"Line","quillback",147,147,"AD","Passing",NA
"835","6/6/2022",12H 41M 47S,6.3456843,119.2360569,109.1035569,108.2138565,"25","DIVE",26,NA,76.653,"Line","rosethorn",150,150,"AD","Passing",NA
"836","6/6/2022",12H 42M 0S,6.3471767,119.1837964,109.0512964,108.1620222,"25","DIVE",26,NA,58.259,"Line","rosethorn",150,150,"AD","Passing",NA
"837","6/6/2022",12H 42M 59S,6.3473274,119.2855248,109.1530248,108.262921,"25","DIVE",26,NA,67.092,"Line","rosethorn",150,150,"AD","Passing",NA
"838","6/6/2022",12H 45M 36S,6.3498114,119.2960292,109.1635292,108.2733397,"25","DIVE",26,NA,36.731,"Line","rosethorn",150,150,"AD","Passing",NA
"839","6/6/2022",12H 47M 35S,6.350667,119.2426475,109.1101475,108.2203934,"25","DIVE",26,NA,10.503,"Line","rosethorn",150,150,"AD","Passing",NA
"840","6/6/2022",12H 50M 13S,6.3941728,118.3940594,108.2615594,107.3787252,"25","DIVE",26,NA,38.341,"Line","rosethorn",150,150,"AD","Passing",NA
"841","6/6/2022",12H 52M 50S,6.3645065,120.3920677,110.2595677,109.3604404,"25","DIVE",26,NA,49.965,"Line","rosethorn",150,150,"AD","Passing",NA
"842","6/6/2022",12H 53M 49S,6.3607732,120.3339146,110.2014146,109.3027616,"25","DIVE",26,NA,66.319,"Line","rosethorn",150,150,"AD","Passing",NA
"843","6/6/2022",12H 54M 26S,6.3625961,119.5471281,109.4146281,108.522391,"25","DIVE",26,NA,52.066,"Line","rosethorn",150,150,"AD","Passing",NA
"844","6/6/2022",12H 54M 46S,6.3624794,119.477067,109.344567,108.4529012,"25","DIVE",26,NA,48.719,"Line","rosethorn",150,150,"AD","Passing",NA
"845","6/6/2022",12H 55M 0S,6.3649002,119.4557684,109.3232684,108.4317763,"25","DIVE",26,NA,60.642,"Line","rosethorn",150,150,"AD","Passing",NA
"846","6/6/2022",12H 55M 16S,6.3639037,119.7320896,109.5995896,108.7058443,"25","DIVE",26,NA,60.619,"Line","rosethorn",150,150,"AD","Passing",NA
"847","6/6/2022",12H 56M 41S,6.3705924,120.6838041,110.5513041,109.6497978,"25","DIVE",26,408.211,16.683,"Line","halibut",200,200,"AD","Passing",NA
"848","6/6/2022",12H 57M 21S,6.3705681,120.1193885,109.9868885,109.0899849,"25","DIVE",26,NA,35.575,"Line","rosethorn",150,150,"AD","Passing",NA
"849","6/6/2022",12H 57M 56S,6.369489,119.6786994,109.5461994,108.6528894,"25","DIVE",26,NA,48.302,"Line","rosethorn",150,150,"AD","Passing",NA
"850","6/6/2022",12H 59M 53S,6.3748507,120.5854349,110.4529349,109.5522308,"25","DIVE",26,NA,7.985,"Line","rosethorn",150,150,"AD","Passing",NA
"851","6/6/2022",13H 0M 24S,6.3694258,121.1969364,111.0644364,110.1587457,"25","DIVE",26,NA,67.442,"Line","rosethorn",150,150,"AD","Passing",NA
"852","6/6/2022",13H 0M 24S,6.3694258,121.1969364,111.0644364,110.1587457,"25","DIVE",26,NA,43.055,"Line","yelloweye",145,145,"AD","Fish seeking cover","no measurement"
"853","6/6/2022",13H 0M 35S,6.3715841,121.0252845,110.8927845,109.9884936,"25","DIVE",26,NA,25.78,"Line","rosethorn",150,150,"AD","Passing",NA
"854","6/6/2022",13H 0M 44S,6.3722938,120.9484966,110.8159966,109.9123319,"25","DIVE",26,NA,12.077,"Line","rosethorn",150,150,"AD","Passing",NA
"855","6/6/2022",13H 3M 6S,6.3859239,120.1874837,110.0549837,109.1575247,"25","DIVE",26,NA,28.913,"Line","rosethorn",150,150,"AD","Passing",NA
"856","6/6/2022",13H 3M 54S,6.4064562,119.5368953,109.4043953,108.5122416,"25","DIVE",26,NA,59.651,"Line","rosethorn",150,150,"AD","Passing",NA
"857","6/6/2022",13H 4M 50S,6.3819817,119.7545026,109.6220026,108.7280745,"25","DIVE",26,NA,47.124,"Line","rosethorn",150,150,"AD","Passing",NA
"858","6/6/2022",13H 5M 20S,6.3788221,119.9045774,109.7720774,108.8769254,"25","DIVE",26,NA,69.052,"Line","rosethorn",150,150,"AD","Passing",NA
"859","6/6/2022",13H 6M 8S,6.3889134,120.6657269,110.5332269,109.6318681,"25","DIVE",26,NA,66.82,"Line","rosethorn",150,150,"AD","Passing",NA
"860","6/6/2022",13H 6M 26S,6.3868912,120.8680655,110.7355655,109.8325567,"25","DIVE",26,340.21,118.021,"Line","yelloweye",145,145,"AD","Fish milling/hovering",NA
"861","6/6/2022",13H 6M 46S,6.4031071,120.6046331,110.4721331,109.5712724,"25","DIVE",26,NA,62.4,"Line","rosethorn",150,150,"AD","Passing",NA
"862","6/6/2022",13H 6M 55S,6.3817824,120.6116392,110.4791392,109.5782215,"25","DIVE",26,NA,48.058,"Line","dusky",172,172,"AD","Passing",NA
"863","6/6/2022",13H 7M 0S,6.3842809,120.7378897,110.6053897,109.7034424,"25","DIVE",26,NA,41.355,"Line","rosethorn",150,150,"AD","Passing",NA
"864","6/6/2022",13H 7M 11S,6.3817241,120.540315,110.407815,109.5074789,"25","DIVE",26,NA,27.064,"Line","dusky",172,172,"AD","Passing",NA
"865","6/6/2022",13H 7M 16S,6.3792936,120.7255588,110.5930588,109.6912121,"25","DIVE",26,NA,84.515,"Line","quillback",147,147,"AD","Passing",NA
"866","6/6/2022",13H 8M 14S,6.3862544,120.5372323,110.4047323,109.5044213,"25","DIVE",26,NA,84.823,"Line","quillback",147,147,"AD","Passing",NA
"867","6/6/2022",13H 8M 26S,6.39235,120.7727814,110.6402814,109.7380496,"25","DIVE",26,NA,12.131,"Line","rosethorn",150,150,"AD","Passing",NA
"868","6/6/2022",13H 10M 54S,6.399826,122.8502687,112.7177687,111.7985957,"25","DIVE",26,NA,10.441,"Line","rosethorn",150,150,"AD","Passing",NA
"869","6/6/2022",13H 11M 36S,6.4055326,122.6888519,112.5563519,111.6384952,"25","DIVE",26,NA,27.008,"Line","rosethorn",150,150,"AD","Passing",NA
"870","6/6/2022",13H 12M 7S,6.4003996,122.566238,112.433738,111.5168812,"25","DIVE",26,NA,63.134,"Line","quillback",147,147,"AD","Passing",NA
"871","6/6/2022",13H 12M 27S,6.4005697,122.8918902,112.7593902,111.8398778,"25","DIVE",26,NA,28.839,"Line","yelloweye",145,145,"AD","Fish seeking cover",NA
"872","6/6/2022",13H 12M 33S,6.3984844,123.1354292,113.0029292,112.0814308,"25","DIVE",26,NA,26.332,"Line","quillback",147,147,"AD","Passing",NA
"873","6/6/2022",13H 12M 33S,6.3984844,123.1354292,113.0029292,112.0814308,"25","DIVE",26,NA,16.78,"Line","rosethorn",150,150,"AD","Passing",NA
"874","6/6/2022",13H 12M 35S,6.3990823,123.080925,112.948425,112.0273711,"25","DIVE",26,NA,76.87,"Line","dusky",172,172,"AD","Passing",NA
"875","6/6/2022",13H 12M 35S,6.3990823,123.080925,112.948425,112.0273711,"25","DIVE",26,NA,13.62,"Line","tiger",148,148,"AD","Passing",NA
"876","6/6/2022",13H 12M 42S,6.3996607,123.0222073,112.8897073,111.9691322,"25","DIVE",26,646.956,143.163,"Line","yelloweye",145,145,"AD","Fish milling/hovering",NA
"877","6/6/2022",13H 54M 54S,6.4829668,113.273802,103.141302,102.3002217,"26","DIVE",27,NA,18.915,"Line","halibut",200,200,"AD","Passing","no measurement"
"878","6/6/2022",13H 55M 0S,6.4824662,113.0852006,102.9527006,102.1131582,"26","DIVE",27,NA,51.083,"Line","quillback",147,147,"AD","Passing",NA
"879","6/6/2022",13H 55M 2S,6.4829619,112.906811,102.774311,101.9362233,"26","DIVE",27,NA,14.545,"Line","halibut",200,200,"AD","Passing",NA
"880","6/6/2022",13H 55M 4S,6.4833313,112.7018332,102.5693332,101.732917,"26","DIVE",27,NA,55.914,"Line","halibut",200,200,"AD","Passing",NA
"881","6/6/2022",13H 55M 7S,6.4845804,112.3829215,102.2504215,101.416606,"26","DIVE",27,745.061,37.4,"Line","halibut",200,200,"AD","Passing",NA
"882","6/6/2022",13H 55M 7S,6.4845804,112.3829215,102.2504215,101.416606,"26","DIVE",27,749.488,41.838,"Line","halibut",200,200,"AD","Passing",NA
"883","6/6/2022",13H 55M 10S,6.4835355,112.287762,102.155262,101.3222224,"26","DIVE",27,784.116,8.169,"Line","halibut",200,200,"AD","Passing",NA
"884","6/6/2022",13H 55M 10S,6.4835355,112.287762,102.155262,101.3222224,"26","DIVE",27,783.728,63.281,"Line","halibut",200,200,"AD","Passing",NA
"885","6/6/2022",13H 55M 13S,6.4814504,112.4417716,102.3092716,101.4749762,"26","DIVE",27,NA,60.898,"Line","halibut",200,200,"AD","Passing","no measurement"
"886","6/6/2022",13H 55M 13S,6.4814504,112.4417716,102.3092716,101.4749762,"26","DIVE",27,NA,92.345,"Line","halibut",200,200,"AD","Passing","no measurement"
"887","6/6/2022",13H 55M 14S,6.4810032,112.4955774,102.3630774,101.5283432,"26","DIVE",27,NA,47.904,"Line","halibut",200,200,"AD","Passing","no measurement"
"888","6/6/2022",13H 55M 21S,6.4820968,113.0932044,102.9607044,102.1210967,"26","DIVE",27,NA,40.157,"Line","halibut",200,200,"AD","Passing","no measurement"
"889","6/6/2022",13H 55M 33S,6.4823738,113.1327181,103.0002181,102.1602882,"26","DIVE",27,NA,19.099,"Line","halibut",200,200,"AD","Passing","no measurement"
"890","6/6/2022",13H 55M 51S,6.4823641,113.3506207,103.2181207,102.376414,"26","DIVE",27,571.337,107.991,"Line","halibut",200,200,"AD","Passing",NA
"891","6/6/2022",13H 55M 52S,6.4822183,113.2773215,103.1448215,102.3037125,"26","DIVE",27,846.681,68.254,"Line","halibut",200,200,"AD","Passing",NA
"892","6/6/2022",13H 55M 52S,6.4822183,113.2773215,103.1448215,102.3037125,"26","DIVE",27,909.334,88.503,"Line","halibut",200,200,"AD","Passing",NA
"893","6/6/2022",13H 55M 58S,6.4816836,113.3056257,103.1731257,102.3317859,"26","DIVE",27,507.278,61.926,"Line","halibut",200,200,"AD","Passing",NA
"894","6/6/2022",13H 55M 58S,6.4816836,113.3056257,103.1731257,102.3317859,"26","DIVE",27,NA,56.794,"Line","halibut",200,200,"AD","Passing","no measurement"
"895","6/6/2022",13H 55M 58S,6.4816836,113.3056257,103.1731257,102.3317859,"26","DIVE",27,NA,60.177,"Line","halibut",200,200,"AD","Passing","no measurement"
"896","6/6/2022",13H 55M 58S,6.4816836,113.3056257,103.1731257,102.3317859,"26","DIVE",27,NA,146.647,"Line","halibut",200,200,"AD","Passing","no measurement"
"897","6/6/2022",13H 55M 58S,6.4816836,113.3056257,103.1731257,102.3317859,"26","DIVE",27,NA,117.656,"Line","halibut",200,200,"AD","Passing","no measurement"
"898","6/6/2022",13H 55M 58S,6.4816836,113.3056257,103.1731257,102.3317859,"26","DIVE",27,NA,129.276,"Line","halibut",200,200,"AD","Passing","no measurement"
"899","6/6/2022",13H 56M 1S,6.480245,113.3511812,103.2186812,102.3769699,"26","DIVE",27,1428.99,225.67,"Line","halibut",200,200,"AD","Passing",NA
"900","6/6/2022",13H 56M 1S,6.480245,113.3511812,103.2186812,102.3769699,"26","DIVE",27,NA,46.849,"Line","halibut",200,200,"AD","Passing","no measurement"
"901","6/6/2022",13H 56M 7S,6.4802547,113.3761225,103.2436225,102.4017077,"26","DIVE",27,607.713,61.732,"Line","halibut",200,200,"AD","Passing",NA
"902","6/6/2022",13H 56M 7S,6.4802547,113.3761225,103.2436225,102.4017077,"26","DIVE",27,NA,28.75,"Line","halibut",200,200,"AD","Passing","no measurement"
"903","6/6/2022",13H 56M 7S,6.4802547,113.3761225,103.2436225,102.4017077,"26","DIVE",27,NA,59.379,"Line","halibut",200,200,"AD","Passing","no measurement"
"904","6/6/2022",13H 56M 9S,6.4829279,113.3197945,103.1872945,102.3458391,"26","DIVE",27,NA,33.367,"Line","halibut",200,200,"AD","Passing","no measurement"
"905","6/6/2022",13H 56M 16S,6.4815281,113.5246492,103.3921492,102.5490232,"26","DIVE",27,691.09,45.047,"Line","halibut",200,200,"AD","Passing",NA
"906","6/6/2022",13H 56M 16S,6.4815281,113.5246492,103.3921492,102.5490232,"26","DIVE",27,1239.981,104.297,"Line","halibut",200,200,"AD","Passing",NA
"907","6/6/2022",13H 56M 16S,6.4815281,113.5246492,103.3921492,102.5490232,"26","DIVE",27,869.596,93.593,"Line","halibut",200,200,"AD","Passing",NA
"908","6/6/2022",13H 56M 16S,6.4815281,113.5246492,103.3921492,102.5490232,"26","DIVE",27,831.98,127.627,"Line","halibut",200,200,"AD","Passing",NA
"909","6/6/2022",13H 56M 21S,6.4805755,113.458793,103.326293,102.4837041,"26","DIVE",27,NA,21.327,"Line","halibut",200,200,"AD","Passing","no measurement"
"910","6/6/2022",13H 56M 21S,6.4805755,113.458793,103.326293,102.4837041,"26","DIVE",27,NA,59.774,"Line","halibut",200,200,"AD","Passing","no measurement"
"911","6/6/2022",13H 56M 21S,6.4805755,113.458793,103.326293,102.4837041,"26","DIVE",27,NA,84.552,"Line","halibut",200,200,"AD","Passing","no measurement"
"912","6/6/2022",13H 56M 26S,6.4792826,113.5381006,103.4056006,102.562365,"26","DIVE",27,536.925,73.771,"Line","halibut",200,200,"AD","Passing",NA
"913","6/6/2022",13H 56M 26S,6.4792826,113.5381006,103.4056006,102.562365,"26","DIVE",27,NA,18.149,"Line","halibut",200,200,"AD","Passing","no measurement"
"914","6/6/2022",13H 56M 32S,6.4795645,113.5053127,103.3728127,102.5298444,"26","DIVE",27,724.535,31.798,"Line","halibut",200,200,"AD","Passing",NA
"915","6/6/2022",13H 56M 37S,6.4817323,113.449982,103.317482,102.474965,"26","DIVE",27,845.724,81.047,"Line","halibut",200,200,"AD","Passing",NA
"916","6/6/2022",13H 56M 37S,6.4817323,113.449982,103.317482,102.474965,"26","DIVE",27,NA,77.24,"Line","quillback",147,147,"AD","Passing",NA
"917","6/6/2022",13H 56M 37S,6.4817323,113.449982,103.317482,102.474965,"26","DIVE",27,NA,28.479,"Line","halibut",200,200,"AD","Passing","no measurement"
"918","6/6/2022",13H 56M 38S,6.480347,113.4701592,103.3376592,102.4949776,"26","DIVE",27,NA,66.769,"Line","halibut",200,200,"AD","Passing","no measurement"
"919","6/6/2022",13H 56M 41S,6.4798416,113.5638826,103.4313826,102.5879368,"26","DIVE",27,681.804,3.301,"Line","halibut",200,200,"AD","Passing",NA
"920","6/6/2022",13H 56M 50S,6.4806241,113.567402,103.434902,102.5914274,"26","DIVE",27,NA,33.28,"Line","halibut",200,200,"AD","Passing","no measurement"
"921","6/6/2022",13H 56M 50S,6.4806241,113.567402,103.434902,102.5914274,"26","DIVE",27,NA,46.516,"Line","halibut",200,200,"AD","Passing","no measurement"
"922","6/6/2022",13H 56M 50S,6.4806241,113.567402,103.434902,102.5914274,"26","DIVE",27,NA,55.383,"Line","halibut",200,200,"AD","Passing","no measurement"
"923","6/6/2022",13H 56M 55S,6.4799096,113.418999,103.286499,102.4442347,"26","DIVE",27,687.878,34.615,"Line","halibut",200,200,"AD","Passing",NA
"924","6/6/2022",13H 56M 55S,6.4799096,113.418999,103.286499,102.4442347,"26","DIVE",27,577.139,49.183,"Line","halibut",200,200,"AD","Passing",NA
"925","6/6/2022",13H 56M 55S,6.4799096,113.418999,103.286499,102.4442347,"26","DIVE",27,760.661,60.417,"Line","halibut",200,200,"AD","Passing",NA
"926","6/6/2022",13H 56M 55S,6.4799096,113.418999,103.286499,102.4442347,"26","DIVE",27,781.981,27.572,"Line","lingcod",130,130,"AD","Passing",NA
"927","6/6/2022",13H 56M 56S,6.4792923,113.426442,103.293942,102.4516169,"26","DIVE",27,NA,45.43,"Line","halibut",200,200,"AD","Passing","no measurement"
"928","6/6/2022",13H 56M 59S,6.4790542,113.3663141,103.2338141,102.3919794,"26","DIVE",27,701.987,99.289,"Line","halibut",200,200,"AD","Passing",NA
"929","6/6/2022",13H 56M 59S,6.4790542,113.3663141,103.2338141,102.3919794,"26","DIVE",27,NA,51.579,"Line","halibut",200,200,"AD","Passing","no measurement"
"930","6/6/2022",13H 57M 2S,6.4794284,113.3674351,103.2349351,102.3930912,"26","DIVE",27,NA,48.686,"Line","halibut",200,200,"AD","Passing","no measurement"
"931","6/6/2022",13H 57M 2S,6.4794284,113.3674351,103.2349351,102.3930912,"26","DIVE",27,NA,35.623,"Line","halibut",200,200,"AD","Passing","no measurement"
"932","6/6/2022",13H 57M 4S,6.4783737,113.4545894,103.3220894,102.4795348,"26","DIVE",27,893.698,55.369,"Line","lingcod",130,130,"AD","Passing",NA
"933","6/6/2022",13H 57M 4S,6.4783737,113.4545894,103.3220894,102.4795348,"26","DIVE",27,NA,86.401,"Line","halibut",200,200,"AD","Passing","no measurement"
"934","6/6/2022",13H 57M 6S,6.4783932,113.4802478,103.3477478,102.5049839,"26","DIVE",27,NA,48.439,"Line","halibut",200,200,"AD","Passing","no measurement"
"935","6/6/2022",13H 57M 8S,6.4788889,113.5200416,103.3875416,102.5444533,"26","DIVE",27,NA,151.73,"Line","halibut",200,200,"AD","Passing","no measurement"
"936","6/6/2022",13H 57M 15S,6.4779849,113.4544659,103.3219659,102.4794123,"26","DIVE",27,NA,65.667,"Line","halibut",200,200,"AD","Passing","no measurement"
"937","6/6/2022",13H 57M 24S,6.4772315,113.4436935,103.3111935,102.4687278,"26","DIVE",27,NA,72.942,"Line","halibut",200,200,"AD","Passing","no measurement"
"938","6/6/2022",13H 57M 52S,6.4783397,113.0807861,102.9482861,102.1087798,"26","DIVE",27,NA,46.211,"Line","longnose skate",701,701,"AD","Passing",NA
"939","6/6/2022",13H 58M 5S,6.4786702,113.4907735,103.3582735,102.5154238,"26","DIVE",27,804.605,50.847,"Line","halibut",200,200,"AD","Passing",NA
"940","6/6/2022",13H 58M 5S,6.4786702,113.4907735,103.3582735,102.5154238,"26","DIVE",27,NA,124.144,"Line","halibut",200,200,"AD","Passing","no measurement"
"941","6/6/2022",13H 58M 5S,6.4786702,113.4907735,103.3582735,102.5154238,"26","DIVE",27,NA,7.068,"Line","halibut",200,200,"AD","Passing","no measurement"
"942","6/6/2022",13H 58M 5S,6.4786702,113.4907735,103.3582735,102.5154238,"26","DIVE",27,NA,41.327,"Line","halibut",200,200,"AD","Passing","no measurement"
"943","6/6/2022",13H 58M 25S,6.4762691,113.5843729,103.4518729,102.60826,"26","DIVE",27,598.895,57.874,"Line","halibut",200,200,"AD","Passing",NA
"944","6/6/2022",13H 58M 25S,6.4762691,113.5843729,103.4518729,102.60826,"26","DIVE",27,NA,61.163,"Line","halibut",200,200,"AD","Passing","no measurement"
"945","6/6/2022",14H 1M 45S,6.4771537,113.1741051,103.0416051,102.2013377,"26","DIVE",27,605.689,18.305,"Line","halibut",200,200,"AD","Passing",NA
"946","6/6/2022",14H 5M 6S,6.4763421,113.5071843,103.3746843,102.5317008,"26","DIVE",27,NA,72.952,"Line","rosethorn",150,150,"AD","Passing",NA
"947","6/6/2022",14H 5M 29S,6.4762108,113.3550156,103.2225156,102.380773,"26","DIVE",27,NA,65.907,"Line","rosethorn",150,150,"AD","Passing",NA
"948","6/6/2022",14H 5M 54S,6.4743541,113.8198055,103.6873055,102.8417727,"26","DIVE",27,NA,104.266,"Line","quillback",147,147,"AD","Passing",NA
"949","6/6/2022",14H 5M 54S,6.4743541,113.8198055,103.6873055,102.8417727,"26","DIVE",27,NA,115.246,"Line","yelloweye",145,145,"AD","Fish moving slowly out of frame","no measurement"
"950","6/6/2022",14H 6M 2S,6.4749471,113.2764269,103.1439269,102.3028251,"26","DIVE",27,NA,77.545,"Line","dusky",172,172,"AD","Passing",NA
"951","6/6/2022",14H 6M 9S,6.4745048,112.9774153,102.8449153,102.0062518,"26","DIVE",27,NA,36.217,"Line","rosethorn",150,150,"AD","Passing",NA
"952","6/6/2022",14H 6M 12S,6.4762691,112.7544691,102.6219691,101.7851238,"26","DIVE",27,NA,119.28,"Line","rosethorn",150,150,"AD","Passing",NA
"953","6/6/2022",14H 7M 36S,6.4761185,113.2942042,103.1617042,102.3204575,"26","DIVE",27,NA,58.435,"Line","rosethorn",150,150,"AD","Passing",NA
"954","6/6/2022",14H 7M 43S,6.4745486,113.3611808,103.2286808,102.3868879,"26","DIVE",27,NA,56.5,"Line","rosethorn",150,150,"AD","Passing",NA
"955","6/6/2022",14H 7M 43S,6.4745486,113.3611808,103.2286808,102.3868879,"26","DIVE",27,NA,57.016,"Line","rosethorn",150,150,"AD","Passing",NA
"956","6/6/2022",14H 7M 47S,6.4751901,113.4075774,103.2750774,102.4329062,"26","DIVE",27,NA,13.042,"Line","rosethorn",150,150,"AD","Passing",NA
"957","6/6/2022",14H 7M 47S,6.4751901,113.4075774,103.2750774,102.4329062,"26","DIVE",27,NA,38.774,"Line","rosethorn",150,150,"AD","Passing",NA
"958","6/6/2022",14H 7M 47S,6.4751901,113.4075774,103.2750774,102.4329062,"26","DIVE",27,NA,53.894,"Line","rosethorn",150,150,"AD","Passing",NA
"959","6/6/2022",14H 7M 56S,6.4766774,113.3028915,103.1703915,102.329074,"26","DIVE",27,NA,43.019,"Line","rosethorn",150,150,"AD","Passing",NA
"960","6/6/2022",14H 8M 39S,6.4785098,113.4138653,103.2813653,102.4391428,"26","DIVE",27,352.162,13.471,"Line","halibut",200,200,"AD","Passing",NA
"961","6/6/2022",14H 14M 51S,6.4754623,114.1315539,103.9990539,103.1509789,"26","DIVE",27,NA,70.636,"Line","halibut",200,200,"AD","Passing","no measurement"
"962","6/6/2022",14H 14M 51S,6.4754623,114.1315539,103.9990539,103.1509789,"26","DIVE",27,NA,24.731,"Line","halibut",200,200,"AD","Passing","no measurement"
"963","6/6/2022",14H 16M 16S,6.4774502,113.9464407,103.8139407,102.9673752,"26","DIVE",27,NA,62.25,"Line","quillback",147,147,"AD","Passing",NA
"964","6/6/2022",14H 16M 24S,6.4763518,113.9210951,103.7885951,102.9422363,"26","DIVE",27,422.754,38.655,"Line","yelloweye",145,145,"SU","Fish seeking cover",NA
"965","6/6/2022",14H 16M 54S,6.4752776,114.267625,104.135125,103.2859404,"26","DIVE",27,NA,43.403,"Line","rosethorn",150,150,"AD","Passing",NA
"966","6/6/2022",14H 21M 47S,6.4810081,114.1498941,104.0173941,103.1691695,"26","DIVE",27,768.091,10.341,"Line","halibut",200,200,"AD","Passing",NA
"967","6/6/2022",14H 28M 44S,6.4792291,115.4196619,105.2871619,104.4285828,"26","DIVE",27,NA,32.108,"Line","rosethorn",150,150,"AD","Passing",NA
"968","6/6/2022",14H 28M 44S,6.4792291,115.4196619,105.2871619,104.4285828,"26","DIVE",27,NA,86.996,"Line","rosethorn",150,150,"AD","Passing",NA
"969","6/6/2022",14H 29M 24S,6.4836278,114.8345471,104.7020471,103.8482395,"26","DIVE",27,NA,61.268,"Line","quillback",147,147,"AD","Passing",NA
"970","6/6/2022",14H 29M 24S,6.4836278,114.8345471,104.7020471,103.8482395,"26","DIVE",27,NA,108.293,"Line","quillback",147,147,"AD","Passing",NA
"971","6/6/2022",15H 57M 24S,6.9724166,81.9404337,71.8079337,71.2223658,"27","DIVE",28,NA,112.565,"Line","rosethorn",150,150,"AD","Passing",NA
"972","6/6/2022",15H 57M 32S,6.9765611,81.9589266,71.8264266,71.2407078,"27","DIVE",28,NA,64.683,"Line","rosethorn",150,150,"AD","Passing",NA
"973","6/6/2022",15H 57M 47S,6.9739908,82.370758,72.238258,71.6491808,"27","DIVE",28,NA,88.717,"Line","quillback",147,147,"AD","Passing",NA
"974","6/6/2022",15H 57M 48S,6.9756476,82.3935093,72.2610093,71.6717467,"27","DIVE",28,NA,66.869,"Line","rosethorn",150,150,"AD","Passing",NA
"975","6/6/2022",15H 57M 53S,6.9863512,82.0838386,71.9513386,71.3646013,"27","DIVE",28,536.368,92.735,"Line","yelloweye",145,145,"AD","Fish milling/hovering",NA
"976","6/6/2022",15H 57M 57S,6.9819104,82.3077695,72.1752695,71.5867061,"27","DIVE",28,NA,61.204,"Line","dusky",172,172,"AD","Passing",NA
"977","6/6/2022",15H 58M 1S,6.9791507,82.2332375,72.1007375,71.5127819,"27","DIVE",28,NA,61.17,"Line","rosethorn",150,150,"AD","Passing",NA
"978","6/6/2022",15H 58M 1S,6.9791507,82.2332375,72.1007375,71.5127819,"27","DIVE",28,NA,60.677,"Line","quillback",147,147,"AD","Passing",NA
"979","6/6/2022",15H 58M 12S,6.9847673,82.4287583,72.2962583,71.7067082,"27","DIVE",28,NA,45.084,"Line","rosethorn",150,150,"AD","Passing",NA
"980","6/6/2022",15H 59M 7S,6.9709979,81.9378031,71.8053031,71.2197566,"27","DIVE",28,NA,68.551,"Line","rosethorn",150,150,"AD","Passing",NA
"981","6/6/2022",15H 59M 56S,6.9824303,81.0039214,70.8714214,70.2934904,"27","DIVE",28,NA,31.584,"Line","kelp greenling",194,194,"AD","Passing",NA
"982","6/6/2022",16H 0M 0S,6.9663287,81.202017,71.069517,70.4899706,"27","DIVE",28,NA,17.559,"Line","rosethorn",150,150,"AD","Passing",NA
